AB1,57.1,-2.24
G74,55.76,-4.18
G75,55.76,-4.19
G76,55.74,-4.27
G77,55.77,-4.34
G78,55.8,-4.4
G79,55.77,-4.22
G80,55.87,-4.24
G81,55.9,-4.39
G82,55.94,-4.57
G83,55.98,-4.58
G84,56.08,-4.83
G9,55.87,-4.24
G90,55.87,-4.24
GL1,51.86,-2.21
GL10,51.74,-2.28
GL11,51.68,-2.36
GL12,51.64,-2.35
GL13,51.69,-2.46
GL14,51.8,-2.45
GL15,51.76,-2.47
GL16,51.81,-2.62
GL17,51.86,-2.45
GL18,51.93,-2.4
GL19,51.88,-2.39
GL2,51.88,-2.22
GL20,51.99,-2.16
GL3,51.89,-2.19
GL4,51.84,-2.24
GL5,51.74,-2.22
GL50,51.9,-2.08
GL51,51.91,-2.11
GL52,51.9,-2.07
GL53,51.88,-2.08
GL54,51.93,-1.72
GL55,52.05,-1.78
GL56,51.99,-1.7
GL6,51.7,-2.22
GL7,51.7,-1.96
GL8,51.64,-2.16
GL9,51.55,-2.29
GU1,51.25,-0.58
GU10,51.23,-0.73
GU11,51.25,-0.76
GU12,51.24,-0.74
GU13,51.26,-0.83
GU14,51.29,-0.77
GU15,51.33,-0.72
GU16,51.32,-0.74
GU17,51.33,-0.78
GU18,51.35,-0.67
GU19,51.36,-0.69
GU2,51.23,-0.58
GU20,51.37,-0.66
GU21,51.32,-0.56
GU22,51.31,-0.57
GU23,51.3,-0.49
GU24,51.3,-0.64
GU25,51.4,-0.56
GU26,51.11,-0.73
GU27,51.1,-0.71
GU28,50.99,-0.61
GU29,51,-0.73
GU3,51.23,-0.63
GU30,51.08,-0.8
GU31,51,-0.94
GU32,51.03,-0.94
GU33,51.08,-0.89
GU34,51.15,-0.98
GU35,51.11,-0.85
GU4,51.25,-0.52
GU46,51.33,-0.83
GU47,51.35,-0.78
GU5,51.2,-0.56
GU51,51.3,-0.86
GU52,51.26,-0.85
GU6,51.14,-0.48
GU7,51.19,-0.61
GU8,51.17,-0.59
GU9,51.24,-0.81
GU95,51.33,-0.76
HA0,51.54,-0.3
HA1,51.58,-0.34
HA2,51.57,-0.35
HA3,51.58,-0.32
HA4,51.57,-0.41
HA5,51.59,-0.38
HA6,51.61,-0.42
HA7,51.61,-0.3
HA8,51.61,-0.27
HA9,51.56,-0.28
HD1,53.65,-1.78
HD2,53.66,-1.78
HD3,53.65,-1.8
HD4,53.64,-1.8
HD5,53.65,-1.74
HD6,53.7,-1.78
HD7,53.57,-1.79
HD8,53.64,-1.72
HD9,53.57,-1.79
HG1,53.99,-1.54
HG2,53.98,-1.55
HG3,53.96,-1.45
HG4,54.14,-1.52
HG5,54.01,-1.46
HP1,51.75,-0.47
HP10,51.59,-0.68
HP11,51.63,-0.75
HP12,51.64,-0.77
HP13,51.64,-0.74
HP14,51.64,-0.8
HP15,51.66,-0.73
HP16,51.7,-0.71
HP17,51.72,-0.83
HP18,51.79,-0.91
HP19,51.82,-0.81
HP2,51.75,-0.47
HP20,51.82,-0.81
HP21,51.81,-0.78
HP22,51.85,-0.87
HP23,51.79,-0.67
HP27,51.72,-0.83
HP3,51.73,-0.47
HP4,51.76,-0.57
HP5,51.71,-0.61
HP6,51.67,-0.6
HP7,51.67,-0.61
HP8,51.65,-0.55
HP9,51.61,-0.64
HR1,52.06,-2.71
HR2,51.97,-2.9
HR3,52.07,-3.13
HR4,52.06,-2.72
HR5,52.21,-3.03
HR6,52.24,-2.74
HR7,52.19,-2.51
HR8,52.04,-2.42
HR9,51.91,-2.58
HS1,58.21,-6.38
HS2,58.22,-6.35
HS3,57.99,-6.75
HS4,57.87,-6.7
HS5,57.77,-7.01
HS6,57.6,-7.16
HS7,57.47,-7.39
HS8,57.09,-7.3
HS9,56.96,-7.44
HU1,53.74,-0.33
HU10,53.75,-0.44
HU11,53.78,-0.25
HU12,53.7,-0.08
HU13,53.72,-0.43
HU14,53.72,-0.5
HU15,53.73,-0.58
HU16,53.78,-0.41
HU17,53.84,-0.43
HU18,53.91,-0.17
HU19,53.73,0.03
HU2,53.75,-0.34
HU20,53.79,-0.51
HU3,53.75,-0.35
HU4,53.74,-0.4
HU5,53.76,-0.35
HU6,53.8,-0.37
HU7,53.78,-0.34
HU8,53.78,-0.34
HU9,53.74,-0.33
HX1,53.72,-1.86
HX2,53.72,-1.9
HX3,53.71,-1.86
HX4,53.68,-1.89
HX5,53.68,-1.84
HX6,53.71,-1.92
HX7,53.73,-1.99
IG1,51.56,0.07
IG10,51.65,0.05
IG11,51.52,0.08
IG2,51.57,0.08
IG3,51.56,0.09
IG4,51.58,0.06
IG5,51.58,0.06
IG6,51.58,0.08
IG7,51.61,0.11
IG8,51.61,0.02
IG9,51.62,0.04
IP1,52.05,1.15
IP10,52.03,1.23
IP11,51.98,1.32
IP12,52.09,1.32
IP13,52.16,1.37
IP14,52.19,1
IP15,52.15,1.6
IP16,52.21,1.58
IP17,52.22,1.49
IP18,52.33,1.68
IP19,52.35,1.43
IP2,52.05,1.14
IP20,52.43,1.36
IP21,52.37,1.13
IP22,52.37,1.1
IP23,52.32,1.15
IP24,52.42,0.75
IP25,52.57,0.82
IP26,52.49,0.52
IP27,52.45,0.62
IP28,52.34,0.53
IP29,52.16,0.67
IP3,52.04,1.18
IP30,52.2,0.8
IP31,52.33,0.85
IP32,52.26,0.7
IP33,52.25,0.71
IP4,52.06,1.17
IP5,52.07,1.23
IP6,52.11,1.11
IP7,52.04,0.95
IP8,52.06,1.1
IP9,52.01,1.17
IP98,52.38,1.11
IV1,57.48,-4.22
IV10,57.59,-4.19
IV11,57.68,-4.04
IV12,57.58,-3.87
IV13,57.33,-4
IV14,57.6,-4.53
IV15,57.59,-4.42
IV16,57.67,-4.32
IV17,57.69,-4.25
IV18,57.69,-4.17
IV19,57.81,-4.05
IV2,57.24,-4.46
IV20,57.78,-3.97
IV21,57.7,-5.73
IV22,57.53,-5.53
IV23,57.68,-4.68
IV24,57.9,-4.35
IV25,57.88,-4.03
IV26,57.9,-5.17
IV27,58.11,-4.44
IV28,57.99,-4.16
IV3,57.47,-4.24
IV30,57.65,-3.32
IV31,57.72,-3.28
IV32,57.66,-3.11
IV33,57.53,-3.21
IV34,57.46,-3.3
IV35,57.46,-3.35
IV36,57.61,-3.61
IV4,57.5,-4.47
IV40,57.28,-5.71
IV41,57.27,-5.73
IV42,57.22,-5.67
IV43,57.14,-5.83
IV44,57.13,-5.97
IV45,57.06,-5.9
IV46,57.12,-5.99
IV47,57.33,-6.41
IV48,57.31,-6.11
IV49,57.25,-5.91
IV5,57.48,-4.42
IV51,57.42,-6.21
IV52,57.33,-5.67
IV53,57.34,-5.57
IV54,57.4,-5.5
IV55,57.52,-6.57
IV56,57.36,-6.41
IV6,57.48,-4.46
IV63,57.33,-4.48
IV7,57.56,-4.44
IV8,57.56,-4.24
IV9,57.57,-4.17
IV99,57.48,-4.22
KA1,55.61,-4.5
KA10,55.54,-4.66
KA11,55.62,-4.64
KA12,55.62,-4.67
KA13,55.65,-4.7
KA14,55.74,-4.68
KA15,55.75,-4.63
KA16,55.61,-4.33
KA17,55.61,-4.28
KA18,55.45,-4.27
KA19,55.35,-4.68
KA2,55.6,-4.53
KA20,55.64,-4.76
KA21,55.64,-4.79
KA22,55.65,-4.8
KA23,55.69,-4.86
KA24,55.71,-4.72
KA25,55.75,-4.69
KA26,55.23,-4.86
KA27,55.58,-5.15
KA28,55.75,-4.93
KA29,55.76,-4.85
KA3,55.61,-4.5
KA30,55.79,-4.87
KA4,55.6,-4.38
KA5,55.52,-4.38
KA6,55.48,-4.58
KA7,55.46,-4.63
KA8,55.47,-4.61
KA9,55.5,-4.61
KT1,51.41,-0.3
KT10,51.38,-0.34
KT11,51.33,-0.41
KT12,51.39,-0.42
KT13,51.37,-0.44
KT14,51.33,-0.51
KT15,51.37,-0.51
KT16,51.39,-0.53
KT17,51.34,-0.26
KT18,51.33,-0.27
KT19,51.36,-0.25
KT2,51.3,-0.42
KT20,51.29,-0.24
KT21,51.31,-0.3
KT22,51.3,-0.34
KT23,51.28,-0.39
KT24,51.27,-0.43
KT3,51.4,-0.26
KT4,51.38,-0.24
KT5,51.4,-0.3
KT6,51.39,-0.31
KT7,51.38,-0.32
KT8,51.4,-0.35
KT9,51.37,-0.31
KW1,58.44,-3.09
KW10,57.97,-3.98
KW11,58.39,-4.21
KW12,58.5,-3.48
KW13,58.45,-3.89
KW14,58.59,-3.52
KW15,58.98,-2.96
KW16,58.96,-3.3
KW17,59.16,-2.77
KW2,58.35,-3.17
KW3,58.31,-3.29
KW5,58.29,-3.35
KW6,58.25,-3.44
KW7,58.2,-3.48
KW8,58.12,-3.66
KW9,58.01,-3.85
KY1,56.11,-3.16
KY10,56.21,-2.76
KY11,56.03,-3.4
KY12,56.07,-3.45
KY13,56.18,-3.57
KY14,56.35,-3.24
KY15,56.32,-3.02
KY16,56.38,-2.89
KY2,56.12,-3.16
KY3,56.07,-3.24
KY4,56.13,-3.38
KY5,56.14,-3.28
KY6,56.19,-3.19
KY7,56.19,-3.16
KY8,56.17,-3.03
KY9,56.19,-2.84
KY99,56.05,-3.43
L1,53.4,-2.98
L10,53.47,-2.92
L11,53.46,-2.9
L12,53.44,-2.89
L13,53.44,-2.93
L14,53.42,-2.88
L15,53.4,-2.93
L16,53.39,-2.89
L17,53.37,-2.93
L18,53.39,-2.91
L19,53.36,-2.92
L2,53.41,-2.99
L20,53.45,-2.99
L21,53.48,-2.99
L22,53.48,-3.03
L23,53.49,-3.01
L24,53.35,-2.84
L25,53.36,-2.86
L26,53.36,-2.83
L27,53.37,-2.87
L28,53.44,-2.88
L29,53.5,-2.98
L3,53.41,-3
L30,53.49,-2.98
L31,53.52,-2.94
L32,53.48,-2.9
L33,53.48,-2.89
L34,53.45,-2.85
L35,53.42,-2.76
L36,53.4,-2.83
L37,53.56,-3.04
L38,53.53,-3.06
L39,53.54,-2.84
L4,53.43,-2.97
L40,53.61,-2.87
L41,53.4,-3.05
L42,53.39,-3.03
L43,53.37,-3.06
L44,53.42,-3.03
L45,53.43,-3.07
L46,53.4,-3.11
L47,53.4,-3.17
L48,53.37,-3.18
L49,53.39,-3.08
L5,53.43,-2.97
L6,53.43,-2.95
L60,53.33,-3.1
L61,53.33,-3.11
L62,53.32,-2.97
L63,53.32,-2.99
L64,53.28,-3.06
L65,53.28,-2.9
L66,53.27,-2.97
L67,53.45,-2.94
L68,53.47,-2.96
L69,53.41,-2.98
L7,53.41,-2.94
L70,53.49,-3.02
L71,53.47,-2.97
L72,53.49,-3.02
L73,53.38,-2.97
L74,53.39,-2.99
L75,53.4,-2.99
L8,53.39,-2.95
L80,53.47,-2.97
L9,53.47,-2.95
LA1,54.05,-2.8
LA10,54.32,-2.53
LA11,54.19,-2.91
LA12,54.2,-3.09
LA13,54.12,-3.2
LA14,54.12,-3.22
LA15,54.16,-3.18
LA16,54.19,-3.21
LA17,54.26,-3.14
LA18,54.21,-3.27
LA19,54.28,-3.38
LA2,54.02,-2.81
LA20,54.28,-3.21
LA21,54.37,-3.05
LA22,54.43,-2.96
LA23,54.39,-2.92
LA3,54.06,-2.87
LA4,54.07,-2.87
LA5,54.2,-2.84
LA6,54.14,-2.75
LA7,54.23,-2.77
LA8,54.29,-2.73
LA9,54.33,-2.75
LD1,52.24,-3.38
LD2,52.15,-3.4
LD3,52,-3.23
LD4,52.12,-3.56
LD5,52.14,-3.63
LD6,52.3,-3.51
LD7,52.34,-3.05
LD8,52.27,-3.01
LE1,52.63,-1.12
LE10,52.54,-1.37
LE11,52.77,-1.21
LE12,52.78,-1.13
LE13,52.75,-0.88
LE14,52.76,-0.74
LE15,52.67,-0.73
LE16,52.48,-0.91
LE17,52.45,-1.2
LE18,52.59,-1.11
LE19,52.58,-1.21
LE2,52.64,-1.12
LE21,52.63,-1.13
LE3,52.63,-1.15
LE4,52.64,-1.14
LE41,52.65,-1.12
LE5,52.64,-1.09
LE55,52.63,-1.13
LE6,52.69,-1.23
LE65,52.75,-1.47
LE67,52.73,-1.38
LE7,52.69,-1.09
LE8,52.54,-1.04
LE87,52.56,-1.18
LE9,52.57,-1.32
LE94,52.48,-0.91
LE95,52.61,-1.19
LL11,53.05,-3
LL12,53.11,-2.97
LL13,53,-2.91
LL14,53.01,-3.06
LL15,53.11,-3.31
LL16,53.18,-3.42
LL17,53.27,-3.42
LL18,53.32,-3.48
LL19,53.34,-3.4
LL20,52.93,-3.17
LL21,52.98,-3.37
LL22,53.28,-3.58
LL23,52.91,-3.6
LL24,53.09,-3.8
LL25,53.06,-3.87
LL26,53.14,-3.8
LL27,53.15,-3.83
LL28,53.3,-3.75
LL29,53.3,-3.73
LL30,53.32,-3.82
LL31,53.28,-3.8
LL32,53.28,-3.83
LL33,53.25,-3.98
LL34,53.27,-3.92
LL35,52.55,-4.05
LL36,52.59,-4.1
LL37,52.67,-4.08
LL38,52.7,-4.05
LL39,52.71,-4.01
LL40,52.74,-3.88
LL41,52.99,-3.93
LL42,52.72,-4.06
LL43,52.78,-4.09
LL44,52.79,-4.1
LL45,52.82,-4.1
LL46,52.86,-4.11
LL47,52.9,-4.07
LL48,52.93,-4.07
LL49,52.93,-4.14
LL51,52.97,-4.22
LL52,52.92,-4.23
LL53,52.88,-4.41
LL54,52.99,-4.42
LL55,53.14,-4.27
LL56,53.19,-4.21
LL57,53.23,-4.13
LL58,53.26,-4.09
LL59,53.23,-4.18
LL60,53.23,-4.28
LL61,53.22,-4.22
LL62,53.2,-4.41
LL63,53.19,-4.46
LL64,53.23,-4.52
LL65,53.31,-4.64
LL66,53.38,-4.39
LL67,53.41,-4.47
LL68,53.38,-4.42
LL69,53.39,-4.32
LL70,53.37,-4.3
LL71,53.33,-4.38
LL72,53.34,-4.25
LL73,53.33,-4.25
LL74,53.32,-4.23
LL75,53.27,-4.24
LL76,53.3,-4.24
LL77,53.25,-4.31
LL78,53.33,-4.29
LN1,53.23,-0.54
LN10,53.2,-0.25
LN11,53.38,0.01
LN12,53.34,0.26
LN13,53.26,0.17
LN2,53.23,-0.54
LN3,53.24,-0.46
LN4,53.23,-0.48
LN5,53.13,-0.52
LN6,53.21,-0.58
LN7,53.49,-0.34
LN8,53.38,-0.51
LN9,53.21,-0.12
LS1,53.8,-1.55
LS10,53.79,-1.53
LS11,53.78,-1.56
LS12,53.79,-1.56
LS13,53.82,-1.65
LS14,53.83,-1.46
LS15,53.8,-1.45
LS16,53.85,-1.61
LS17,53.94,-1.58
LS18,53.84,-1.64
LS19,53.86,-1.67
LS2,53.8,-1.55
LS20,53.87,-1.71
LS21,53.9,-1.69
LS22,53.93,-1.4
LS23,53.9,-1.34
LS24,53.89,-1.27
LS25,53.74,-1.6
LS26,53.76,-1.49
LS27,53.74,-1.61
LS28,53.8,-1.67
LS29,53.93,-1.83
LS3,53.8,-1.56
LS4,53.81,-1.6
LS5,53.82,-1.59
LS6,53.82,-1.57
LS7,53.81,-1.53
LS8,53.84,-1.52
LS88,53.74,-1.58
LS9,53.79,-1.51
LS98,53.77,-1.5
LS99,53.77,-1.5
LU1,51.88,-0.42
LU2,51.88,-0.4
LU3,51.89,-0.43
LU4,51.89,-0.47
LU5,51.88,-0.51
LU6,51.89,-0.53
LU7,51.94,-0.66
LU95,51.92,-0.66
M1,53.49,-2.23
M10,53.5,-2.19
M11,53.48,-2.19
M12,53.47,-2.22
M13,53.47,-2.22
M14,53.44,-2.22
M15,53.47,-2.25
M16,53.45,-2.27
M17,53.47,-2.28
M18,53.46,-2.18
M19,53.44,-2.19
M2,53.48,-2.24
M20,53.42,-2.23
M21,53.44,-2.28
M22,53.37,-2.26
M23,53.4,-2.27
M24,53.55,-2.2
M25,53.52,-2.28
M26,53.56,-2.33
M27,53.51,-2.35
M28,53.52,-2.42
M29,53.52,-2.49
M3,53.49,-2.25
M30,53.48,-2.34
M31,53.45,-2.35
M32,53.45,-2.31
M33,53.43,-2.32
M34,53.46,-2.11
M35,53.51,-2.16
M38,53.53,-2.43
M4,53.48,-2.24
M40,53.51,-2.18
M41,53.45,-2.36
M43,53.48,-2.15
M44,53.44,-2.43
M45,53.53,-2.29
M46,53.52,-2.49
M5,53.48,-2.28
M50,53.48,-2.33
M52,53.44,-2.21
M6,53.48,-2.28
M60,53.49,-2.23
M61,53.48,-2.24
M7,53.5,-2.25
M8,53.51,-2.24
M9,53.54,-2.23
M90,53.36,-2.27
M99,53.49,-2.23
ME1,51.39,0.51
ME10,51.34,0.73
ME11,51.42,0.74
ME12,51.44,0.76
ME13,51.29,0.85
ME14,51.28,0.52
ME15,51.24,0.52
ME16,51.28,0.5
ME17,51.26,0.7
ME18,51.27,0.38
ME19,51.28,0.4
ME2,51.37,0.46
ME20,51.32,0.43
ME3,51.45,0.68
ME4,51.41,0.55
ME5,51.37,0.55
ME6,51.33,0.44
ME7,51.39,0.55
ME8,51.37,0.59
ME9,51.32,0.74
ME99,51.39,0.5
MK1,52.01,-0.73
MK10,52.03,-0.69
MK11,52.06,-0.85
MK12,52.06,-0.81
MK13,52.07,-0.79
MK14,52.08,-0.75
MK15,52.04,-0.73
MK16,52.06,-0.7
MK17,51.98,-0.76
MK18,52,-0.99
MK19,52.06,-0.86
MK2,51.99,-0.73
MK3,51.99,-0.74
MK4,52.01,-0.75
MK40,52.13,-0.48
MK41,52.14,-0.43
MK42,52.13,-0.46
MK43,52.08,-0.6
MK44,52.25,-0.53
MK45,52.02,-0.5
MK46,52.15,-0.7
MK5,52.02,-0.8
MK6,52.03,-0.77
MK7,52.02,-0.71
MK77,52.04,-0.82
MK8,52.03,-0.79
MK9,52.04,-0.77
MK98,52.06,-0.76
ML1,55.79,-3.99
ML10,55.68,-4.07
ML11,55.63,-3.88
ML12,55.62,-3.52
ML2,55.78,-3.94
ML3,55.78,-4.05
ML4,55.82,-4.02
ML5,55.86,-4.03
ML6,55.87,-3.98
ML7,55.82,-3.81
ML8,55.73,-3.84
ML9,55.74,-3.97
N1,51.54,-0.12
N10,51.6,-0.15
N11,51.62,-0.13
N12,51.61,-0.17
N13,51.62,-0.11
N14,51.64,-0.14
N15,51.58,-0.09
N16,51.57,-0.08
N17,51.6,-0.07
N18,51.61,-0.09
N19,51.57,-0.13
N1C,51.54,-0.12
N1P,51.54,-0.1
N2,51.59,-0.17
N20,51.63,-0.16
N21,51.64,-0.1
N22,51.6,-0.13
N3,51.61,-0.19
N4,51.58,-0.1
N5,51.55,-0.1
N6,51.57,-0.15
N7,51.56,-0.13
N8,51.58,-0.1
N81,51.59,-0.11
N9,51.63,-0.05
NE1,54.97,-1.62
NE10,54.95,-1.57
NE11,54.94,-1.63
NE12,55.03,-1.56
NE13,55.05,-1.63
NE15,55.02,-1.77
NE16,54.95,-1.69
NE17,54.92,-1.82
NE18,55.04,-1.83
NE19,55.23,-2.1
NE2,54.98,-1.6
NE20,55.06,-1.75
NE21,54.93,-1.74
NE22,55.13,-1.59
NE23,55.09,-1.6
NE24,55.13,-1.51
NE25,55.07,-1.52
NE26,55.04,-1.45
NE27,55.04,-1.52
NE28,55,-1.5
NE29,55.01,-1.45
NE3,55,-1.62
NE30,55.01,-1.44
NE31,54.97,-1.52
NE32,54.98,-1.49
NE33,55,-1.43
NE34,54.98,-1.45
NE35,54.98,-1.49
NE36,54.94,-1.43
NE37,54.91,-1.54
NE38,54.9,-1.56
NE39,54.93,-1.73
NE4,54.98,-1.64
NE40,54.97,-1.77
NE41,54.98,-1.82
NE42,54.96,-1.85
NE43,54.95,-1.93
NE44,54.96,-1.99
NE45,54.97,-2.02
NE46,54.97,-2.1
NE47,54.91,-2.04
NE48,55.18,-2.44
NE49,54.97,-2.46
NE5,54.99,-1.71
NE6,54.98,-1.58
NE61,55.17,-1.69
NE62,55.16,-1.6
NE63,55.18,-1.57
NE64,55.19,-1.51
NE65,55.34,-1.58
NE66,55.41,-1.71
NE67,55.55,-1.67
NE68,55.58,-1.67
NE69,55.61,-1.72
NE7,55,-1.59
NE70,55.55,-1.79
NE71,55.55,-2.01
NE8,54.96,-1.6
NE82,54.93,-1.62
NE83,54.93,-1.62
NE85,54.9,-1.49
NE88,54.94,-1.61
NE89,54.9,-1.54
NE9,54.94,-1.6
NE92,54.94,-1.61
NE98,55,-1.58
NE99,54.97,-1.61
NG1,52.96,-1.14
NG10,52.9,-1.27
NG11,52.89,-1.22
NG12,52.95,-1.04
NG13,52.94,-0.81
NG14,52.98,-1.04
NG15,53.08,-1.23
NG16,52.99,-1.22
NG17,53.12,-1.26
NG18,53.14,-1.19
NG19,53.15,-1.17
NG2,52.95,-1.15
NG20,53.2,-1.15
NG21,53.12,-1.12
NG22,53.17,-0.95
NG23,53.03,-0.74
NG24,53.08,-0.81
NG25,53.08,-0.96
NG3,52.96,-1.15
NG31,52.91,-0.64
NG32,52.9,-0.68
NG33,52.89,-0.57
NG34,52.96,-0.38
NG4,52.96,-1.1
NG5,53,-1.14
NG6,52.98,-1.18
NG7,52.95,-1.16
NG70,53.14,-1.19
NG8,52.95,-1.19
NG80,52.93,-1.2
NG9,52.93,-1.22
NG90,52.93,-1.2
NN1,52.25,-0.9
NN10,52.29,-0.6
NN11,52.26,-1.16
NN12,52.13,-1
NN13,52.03,-1.15
NN14,52.44,-0.69
NN15,52.39,-0.69
NN16,52.41,-0.7
NN17,52.49,-0.7
NN18,52.49,-0.72
NN2,52.25,-0.81
NN29,52.28,-0.64
NN3,52.25,-0.81
NN4,52.23,-0.86
NN5,52.24,-0.95
NN6,52.29,-0.84
NN7,52.23,-0.83
NN8,52.3,-0.69
NN9,52.33,-0.71
NN99,52.24,-0.9
NP1,51.59,-3.05
NP10,51.59,-3.05
NP11,51.7,-3.16
NP12,51.68,-3.19
NP13,51.73,-3.13
NP15,51.7,-2.9
NP16,51.63,-2.67
NP18,51.61,-2.95
NP19,51.59,-2.99
NP2,51.68,-3.19
NP20,51.59,-3
NP22,51.79,-3.28
NP23,51.8,-3.18
NP24,51.72,-3.24
NP25,51.83,-2.71
NP26,51.61,-2.85
NP3,51.73,-3.13
NP4,51.74,-2.97
NP44,51.66,-3.03
NP5,51.7,-2.9
NP6,51.61,-2.95
NP7,51.83,-3.08
NP8,51.86,-3.14
NP9,51.59,-2.99
NPT,51.59,-2.99
NR1,52.63,1.31
NR10,52.72,1.3
NR11,52.79,1.25
NR12,52.85,1.48
NR13,52.64,1.55
NR14,52.52,1.6
NR15,52.56,1.41
NR16,52.53,1.16
NR17,52.51,1
NR18,52.57,1.11
NR19,52.64,0.97
NR2,52.63,1.29
NR20,52.66,1.03
NR21,52.88,0.95
NR22,52.89,0.87
NR23,52.95,0.85
NR24,52.87,1.08
NR25,52.91,1.09
NR26,52.94,1.21
NR27,52.9,1.34
NR28,52.82,1.34
NR29,52.66,1.64
NR3,52.64,1.3
NR30,52.61,1.72
NR31,52.61,1.72
NR32,52.48,1.75
NR33,52.47,1.75
NR34,52.48,1.63
NR35,52.46,1.43
NR4,52.6,1.24
NR5,52.65,1.23
NR6,52.66,1.25
NR7,52.63,1.34
NR8,52.66,1.21
NR9,52.63,1.19
NR99,52.63,1.31
NW1,51.54,-0.14
NW10,51.56,-0.25
NW11,51.58,-0.2
NW1W,51.53,-0.14
NW2,51.56,-0.21
NW26,51.53,-0.14
NW3,51.56,-0.18
NW4,51.59,-0.22
NW5,51.55,-0.14
NW6,51.55,-0.19
NW7,51.62,-0.24
NW8,51.54,-0.18
NW9,51.58,-0.26
OL1,53.54,-2.1
OL10,53.59,-2.22
OL11,53.61,-2.15
OL12,53.63,-2.16
OL13,53.7,-2.2
OL14,53.71,-2.1
OL15,53.63,-2.12
OL16,53.62,-2.16
OL2,53.56,-2.12
OL3,53.56,-2.01
OL4,53.54,-2.1
OL5,53.51,-2.04
OL6,53.49,-2.09
OL7,53.49,-2.11
OL8,53.53,-2.12
OL9,53.55,-2.14
OL95,53.56,-2.11
OX1,51.75,-1.27
OX10,51.6,-1.13
OX11,51.6,-1.26
OX12,51.6,-1.42
OX13,51.68,-1.42
OX14,51.67,-1.3
OX15,51.99,-1.37
OX16,52.06,-1.34
OX17,52.1,-1.3
OX18,51.77,-1.59
OX2,51.75,-1.27
OX20,51.86,-1.36
OX25,51.85,-1.11
OX26,51.9,-1.17
OX27,51.91,-1.08
OX28,51.79,-1.46
OX29,51.79,-1.52
OX3,51.76,-1.23
OX33,51.75,-1.14
OX39,51.72,-0.93
OX4,51.75,-1.24
OX44,51.72,-1.21
OX49,51.61,-1
OX5,51.82,-1.29
OX6,51.9,-1.12
OX7,51.86,-1.36
OX8,51.77,-1.39
OX9,51.75,-0.98
PA1,55.85,-4.42
PA10,55.83,-4.53
PA11,55.86,-4.58
PA12,55.8,-4.63
PA13,55.89,-4.63
PA14,55.93,-4.69
PA15,55.95,-4.75
PA16,55.92,-4.84
PA17,55.87,-4.89
PA18,55.88,-4.89
PA19,55.95,-4.84
PA2,55.82,-4.47
PA20,55.84,-5.06
PA21,55.89,-5.25
PA22,56.01,-5.21
PA23,55.95,-4.93
PA24,56.17,-4.9
PA25,56.22,-5.03
PA26,56.25,-4.94
PA27,56.17,-5.06
PA28,55.42,-5.61
PA29,55.86,-5.42
PA3,55.84,-4.46
PA30,56.01,-5.45
PA31,56.03,-5.43
PA32,56.23,-5.07
PA33,56.4,-4.98
PA34,56.41,-5.47
PA35,56.43,-5.23
PA36,56.49,-4.8
PA37,56.48,-5.4
PA38,56.54,-5.34
PA39,56.68,-5.12
PA4,55.87,-4.39
PA40,56.72,-4.97
PA41,55.68,-5.74
PA42,55.7,-6.22
PA43,55.76,-6.29
PA44,55.78,-6.25
PA45,55.82,-6.14
PA46,55.85,-6.11
PA47,55.68,-6.5
PA48,55.74,-6.38
PA49,55.77,-6.36
PA5,55.83,-4.5
PA6,55.85,-4.52
PA60,55.84,-5.95
PA61,56.08,-6.18
PA62,56.36,-5.85
PA63,56.38,-5.72
PA64,56.44,-5.69
PA65,56.46,-5.7
